address_id,street1,street2,city,state,zipcode,FIPS,county,longitude,latitude
1291,2355 US Highway 1 S,"",St Augustine,FL,32086,12109,St. Johns,-81.3251626,29.8562167
1292,1815 Decatur Pike,"",Athens,TN,37303,47107,McMinn,-84.6312344,35.4524931
1293,7631 Gall Blvd,"",Zephyrhills,FL,33541,12101,Pasco,-82.191076,28.269729
1294,5245 Rangeline Service Rd S,"",Mobile,AL,36619,01097,Mobile,-88.1629852,30.5937797
1295,1226 E Dixie Dr,"",Asheboro,NC,27203,37151,Randolph,-79.7895104,35.6924204
1296,1730 Lincon Way E,"",Chambersburg,PA,17201,42055,Franklin,-77.6070617,39.9207617
1297,1775 E Idaho Ave,"",Ontario,OR,97914,41045,Malheur,-116.9390984,44.0270496
1298,2420 Supercenter Dr NE,"",Kannapolis,NC,28083,37025,Cabarrus,-80.5922822,35.4622429
1299,2001 N Rose Ave,"",Oxnard,CA,93036,06111,Ventura,-119.1614147,34.2200202
1300,2200 Greengate Centre Cir,"",Greensburg,PA,15601,42129,Westmoreland,-79.5810633,40.3089738
1301,103 N Caroline St,"",Herkimer,NY,13350,36043,Herkimer,-74.9979498,43.0215991
1302,325 E Makaala St,"",Hilo,HI,96720,15001,Hawaii,-155.0618477,19.7002659
1303,32225 Temecula Pkwy,"",Temecula,CA,92592,06065,Riverside,-117.0944856,33.4799032
1304,33501 S Dixie Hwy,"",Florida City,FL,33034,12086,Miami-Dade,-80.4731505,25.4575179
1305,583 Commerce Drive,"",Smelterville,ID,83868,16079,Shoshone,-116.1867878,47.5448201
1306,5550 E Woodmen Rd,"",Colorado Springs,CO,80920,08041,El Paso,-104.7252975,38.942682
1307,9205 Gibsonton Dr,"",Gibsonton,FL,33534,12057,Hillsborough,-82.3541741,27.8471275
1308,3750 S Mooney Blvd,"",Visalia,CA,93277,06107,Tulare,-119.3103326,36.2966857
1309,1870 W Main St,"",Salem,IL,62881,17121,Marion,-88.9811726,38.6259518
1310,1001 N West St,"",Olney,IL,62450,17159,Richland,-88.0977083,38.7498658
1311,501 SW 19th St,"",Moore,OK,73160,40027,Cleveland,-97.4940274,35.322069
1312,2700 Ridge Point Dr,"",High Ridge,MO,63049,29099,Jefferson,-90.5217949,38.4619844
1313,201 Mattes Ave,"",Vandalia,IL,62471,17051,Fayette,-89.1353165,38.9663881
1314,2799 W Thomas St,"",Hammond,LA,70401,22105,Tangipahoa,-90.4943132,30.5016123
1315,4350 Southwest Dr,"",Abilene,TX,79606,48441,Taylor,-99.7814698,32.4110477
1316,1650 State Highway 351,"",Abilene,TX,79601,48441,Taylor,-99.6976826,32.4806415
1317,9880 Dorchester Rd,"",Summerville,SC,29485,45035,Dorchester,-80.1552436,32.950211
1318,16503 Nacogdoches Rd,"",San Antonio,TX,78247,48029,Bexar,-98.3559087,29.5916546
1319,3700 E Interstate 40,"",Amarillo,TX,79103,48375,Potter,-101.7933316,35.1899028
1320,685 Schillinger Rd S,"",Mobile,AL,36695,01097,Mobile,-88.223067,30.6768215
1321,1209 S Interstate 35,"",New Braunfels,TX,78130,48091,Comal,-98.1280528,29.6837045
1322,410 N Canal Blvd,"",Thibodaux,LA,70301,22057,Lafourche,-90.8182313,29.8094002
1323,3200 John Williams Blvd,"",Bedford,IN,47421,18093,Lawrence,-86.515117,38.8654012
1324,4001 SE Federal Hwy,"",Stuart,FL,34997,12085,Martin,-80.2187115,27.1569527
1325,6767 103rd St,"",Jacksonville,FL,32210,12031,Duval,-81.7532346,30.2506236
1326,501 E Pawnee St,"",Wichita,KS,67211,20173,Sedgwick,-97.3328237,37.6478721
1327,1845 N Highway 81,"",Duncan,OK,73533,40137,Stephens,-97.9705252,34.5273581
1328,755 S 20th Ave,"",Safford,AZ,85546,04009,Graham,-109.7303345,32.8328
1329,610 W 29th St,"",San Angelo,TX,76903,48451,Tom Green,-100.460907,31.4879174
1330,2720 Watson Blvd,"",Warner Robins,GA,31093,13153,Houston,-83.6730726,32.6214516
1331,850 S Barrington Rd,"",Streamwood,IL,60107,17031,Cook,-88.1483521,42.0147349
1332,707 S 8th St,"",Colorado Springs,CO,80905,08041,El Paso,-104.8378063,38.8235415
1333,2440 W Mason St,"",Green Bay,WI,54303,55009,Brown,-88.0910911,44.5265561
1334,3209 S Louise Ave,"",Sioux Falls,SD,57106,46099,Minnehaha,-96.7731565,43.5165393
1335,377 N Rolling Meadows Dr,"",Fond du Lac,WI,54937,55039,Fond du Lac,-88.4842813,43.7877046
1336,32 Tygart Mall Loop,"",Fairmont,WV,26554,54049,Marion,-80.191068,39.4250843
1337,30 Trinity Point Dr,"",Washington,PA,15301,42125,Washington,-80.2218488,40.182631
1338,20245 Route 19,"",Cranberry TWP,PA,16066,42019,Butler,-80.1055174,40.6878457
1339,250 Crossroads Dr,"",Plover,WI,54467,55097,Portage,-89.5099427,44.4929079
1340,1540 Military Rd,"",Niagara Falls,NY,14304,36063,Niagara,-78.978181,43.0935423
1341,53 West Germantown Pike,"",East Norristown,PA,19401,42091,Montgomery,-75.315311,40.14519
1342,12500 Country Club Mall Rd,"",Lavale,MD,21502,24001,Allegany,-78.835057,39.624928
1343,220 Route 6 and 209,"",Milford,PA,18337,42103,Pike,-74.7338344,41.350635
1344,5710 McFarland Blvd,"",Northport,AL,35476,01125,Tuscaloosa,-87.615996,33.235497
1345,1330 W Beebe Capps Expy,"",Searcy,AR,72143,05145,White,-91.7503072,35.2457644
1346,6087 US Highway 6,"",Portage,IN,46368,18127,Porter,-87.1790131,41.5478147
1347,1515 W Paradise Dr,"",West Bend,WI,53095,55131,Washington,-88.1971102,43.3958132
1348,601 12th Ave NE,"",Norman,OK,73071,40027,Cleveland,-97.4208025,35.2260861
1349,9600 Sage Rd SW,"",Albuquerque,NM,87121,35001,Bernalillo,-106.7394973,35.054596
1350,844 CLEVELAND AVENUE,"",EAST POINT,GA,28227,13121,Fulton,-84.416544,33.6782958
1351,6405 W Pointe Parkway,"",Post Falls,ID,83854,16055,Kootenai,-117.0297826,47.7042202
1352,1901 Tchoupitoulas St,"",New Orleans,LA,70130,22071,Orleans,-90.0682868,29.9257183
1353,701 Hawley Ave,"",Belmont,NC,28012,37071,Gaston,-81.0350955,35.255394
1354,5821 Antelope Rd,"",Sacramento,CA,95842,06067,Sacramento,-121.3328521,38.7037376
1355,100 S High Cross Rd,"",Urbana,IL,61802,17019,Champaign,-88.1593274,40.1118216
1356,600 Highway 71 N,"",Mena,AR,71953,05113,Polk,-94.2365941,34.5818677
1357,2115 S Main St,"",Grove,OK,74344,40041,Delaware,-94.7657608,36.5762776
1358,801 W Main St,"",Lewisville,TX,75067,48121,Denton,-97.0139313,33.0467728
1359,2200 Sparkman Dr NW,"",Huntsville,AL,35810,01089,Madison,-86.5924985,34.7649778
1360,11610 Memorial Pkwy SW,"",Huntsville,AL,35803,01089,Madison,-86.5706988,34.6158511
1361,1821 S Padre Island Dr,"",Corpus Christi,TX,78416,48355,Nueces,-97.4389307,27.7383823
1362,2301 W Kenosha St,"",Broken Arrow,OK,74012,40143,Tulsa,-95.8177596,36.0593333
1363,5330 FM 1640 Rd,"",Richmond,TX,77469,48157,Fort Bend,-95.7609554,29.5568763
1364,2795 North Rd,"",Orangeburg,SC,29118,45075,Orangeburg,-80.8912167,33.5241914
1365,3506 Highway 6 S,"",Houston,TX,77082,48201,Harris,-95.64736,29.7212919
1366,818 E 23rd St,"",Columbus,NE,68601,31141,Platte,-97.3354093,41.4385556
1367,314 Sgt. S. Prentiss,"",Natchez,MS,39120,28001,Adams,-91.3717777,31.553397
1368,1500 Market Place Blvd,"",Cumming,GA,30041,13117,Forsyth,-84.1291662,34.183745
1369,550 South 123 Bypass,"",Seguin,TX,78155,48187,Guadalupe,-97.9448074,29.5655811
1370,11210 W Airport Blvd,"",Stafford,TX,77477,48157,Fort Bend,-95.5732144,29.6442165
1372,5000 Pauline Whitaker Parkway,"",Rogers,AR,72758,05007,Benton,-94.1857773,36.2955576
1373,8701 US Highway 19,"",Port Richey,FL,34668,12101,Pasco,-82.7181909,28.2825131
1374,7162 Highway 1,"",Mansura,LA,71350,22009,Avoyelles,-92.0623837,31.0957211
1375,8808 Beach Blvd,"",Jacksonville,FL,32216,12031,Duval,-81.5629104,30.2836764
1376,620 S Interstate 35,"",Georgetown,TX,78628,48491,Williamson,-97.6919505,30.6450838
1377,2250 N Diers Ave,"",Grand Island,NE,68803,31079,Hall,-98.3867737,40.9435003
1378,9890 Hutchinson Park Dr,"",Jacksonville,FL,32225,12031,Duval,-81.5462729,30.3417054
1379,700 19th Ave SE,"",Willmar,MN,56201,27067,Kandiyohi,-95.0351277,45.1008587
1380,7680 Brandt Pike,"",Huber Heights,OH,45424,39113,Montgomery,-84.0983159,39.8631152
1381,1315 Highway 25 N,"",Buffalo,MN,55313,27171,Wright,-93.8781632,45.1886335
1382,3002 Stacey Allison Way,"",Woodburn,OR,97071,41047,Marion,-122.8801332,45.1477804
1383,1550 N Main St,"",North Logan,UT,84341,49005,Cache,-111.8331215,41.7603452
1384,340 Westwind Dr,"",Norwalk,OH,44857,39077,Huron,-82.6169404,41.261865
1385,306 5th St,"",Clarkston,WA,99403,53003,Asotin,-117.0495138,46.4228877
1386,2727 Dunvale Rd,"",Houston,TX,77063,48201,Harris,-95.5122176,29.7354809
1387,2635 Pleasant Hill Rd,"",Duluth,GA,30096,13135,Gwinnett,-84.1502739,33.9700974
1388,50739 Valley Plaza Dr,"",Saint Clairsville,OH,43950,39013,Belmont,-80.8754831,40.0755695
1389,2333 Reno Hwy,"",Fallon,NV,89406,32001,Churchill,-118.8063293,39.4756473
1390,3721 E Thomas Rd,"",Phoenix,AZ,85018,04013,Maricopa,-112.000875,33.4785773
1391,5370 Allentown Pike,"",Temple,PA,19560,42011,Berks,-75.9216797,40.4166426
1392,10 Walmart Dr,"",Moundsville,WV,26041,54051,Marshall,-80.7498923,39.9266883
1393,135 Willow Ln,"",McDonough,GA,30253,13151,Henry,-84.1847228,33.432892
1394,5741 Buffalo Rd,"",Harborcreek,PA,16421,42049,Erie,-79.9689285,42.158669
1395,3435 Centerville Hwy,"",Snellville,GA,30039,13135,Gwinnett,-84.0466434,33.8080837
1396,1400 W Main St,"",Farmington,NM,87401,35045,San Juan,-108.2271987,36.7320894
1397,425 Coit Rd,"",Plano,TX,75075,48085,Collin,-96.7716505,33.0042016
1398,8101 Old Carriage Ct,"",Shakopee,MN,55379,27139,Scott,-93.4179776,44.7793688
1399,201 Zelkova Ct NW,"",Conover,NC,28613,37035,Catawba,-81.210927,35.7274745
1400,11550 Meridian Market Vw,"",Falcon,CO,80831,08041,El Paso,-104.6130582,38.9391618
1401,5680 Hammonds Mill Rd,"",Martinsburg,WV,25404,54003,Berkeley,-77.9099607,39.5427816
1402,14501 Hancock Village St,"",Chesterfield,VA,23832,51041,Chesterfield,-77.6732797,37.4008785
1403,805 Town Centre Blvd,"",Clayton,NC,27520,37101,Johnston,-78.4973764,35.6617052
1404,165 Vaughan Ln,"",Pell City,AL,35125,01115,St. Clair,-86.2771167,33.6096563
1405,5001 McKinney Ranch Pkwy,"",McKinney,TX,75070,48085,Collin,-96.6823574,33.1560381
1406,1150 Broadway,"",Chula Vista,CA,91911,06073,San Diego,-117.0829019,32.6066251
1407,2786 Commercial Blvd,"",Chippewa Falls,WI,54729,55017,Chippewa,-91.4218256,44.8836534
1408,600 Hewitt Dr,"",Waco,TX,76712,48309,McLennan,-97.2142242,31.4933498
1409,75 North East Plz,"",North East,MD,21901,24015,Cecil,-75.9509047,39.6100561
1410,30983 Highway 441 S,"",Commerce,GA,30529,13157,Jackson,-83.4408309,34.1803795
1411,1210 Mineral Wells Ave,"",Paris,TN,38242,47079,Henry,-88.3079846,36.2811566
1412,2270 W Main St,"",Tupelo,MS,38801,28081,Lee,-88.7411305,34.2581256
1413,2050 W Spring St,"",Monroe,GA,30655,13297,Walton,-83.7426924,33.7983218
1414,601 FM 1821,"",Mineral Wells,TX,76067,48363,Palo Pinto,-98.0862508,32.8135748
1415,6770 Westworth Blvd,"",Westworth Village,TX,76114,48439,Tarrant,-97.4339103,32.7551921
1416,1325 Denver Ave,"",Loveland,CO,80537,08069,Larimer,-105.0464371,40.4044217
1417,100 Sycamore Estates Dr,"",Aurora,IN,47001,18029,Dearborn,-84.8887359,39.0800423
1418,1511 Benvenue Rd,"",Rocky Mount,NC,27804,37127,Nash,-77.8122468,35.9780147
1419,450 W Belmont Dr,"",Calhoun,GA,30701,13129,Gordon,-84.9456455,34.4793915
1420,1601 Cornhusker Dr,"",South Sioux City,NE,68776,31043,Dakota,-96.4300346,42.4733803
1421,6005 S Eastern Ave,"",Las Vegas,NV,89119,32003,Clark,-115.1220338,36.0804861
1422,4600 Mobile Hwy,"",Pensacola,FL,32506,12033,Escambia,-87.2772377,30.4371953
1423,3501 Route 42,"",Turnersville,NJ,8012,34015,Gloucester,-75.033871,39.7298823
1424,4540 Main St,"",Shallotte,NC,28470,37019,Brunswick,-78.3737344,33.9834279
1425,3025 Lancaster Dr NE,"",Salem,OR,97305,41047,Marion,-122.9874853,44.9646657
1426,2931 S McCall Rd,"",Englewood,FL,34224,12015,Charlotte,-82.310326,26.932485
1427,201 Civic Center Dr,"",Augusta,ME,4330,23011,Kennebec,-69.7902705,44.3428588
1428,180 Niblick Rd,"",Paso Robles,CA,93446,06079,San Luis Obispo,-120.6816384,35.6123721
1429,1575 Coshocton Ave,"",Mount Vernon,OH,43050,39083,Knox,-82.4415917,40.4046976
1430,2801 Northwestern Ave,"",West Lafayette,IN,47906,18157,Tippecanoe,-86.9323236,40.4577141
1431,2700 W State St,"",Alliance,OH,44601,39151,Stark,-81.1602788,40.9009622
1432,1107 Shaver St,"",Pasadena,TX,77506,48201,Harris,-95.2105201,29.6934186
1433,4375 Lexington Rd,"",Athens,GA,30605,13059,Clarke,-83.3091199,33.9343939
1434,2900 Pike St,"",Parkersburg,WV,26101,54107,Wood,-81.5453911,39.2160309
1435,255 FM 518 Rd,"",Kemah,TX,77565,48167,Galveston,-95.0188338,29.5351187
1436,732 Center Dr,"",San Marcos,CA,92069,06073,San Diego,-117.1233501,33.1357755
1437,10735 Pendleton Pike,"",Indianapolis,IN,46236,18097,Marion,-85.9755897,39.8587644
1438,650 Kimmell Rd,"",Vincennes,IN,47591,18083,Knox,-87.5051464,38.6626103
1439,18700 Highway 105 W,"",Montgomery,TX,77356,48339,Montgomery,-95.6510019,30.3843714
1440,1725 W Hunt Hwy,"",Queen Creek,AZ,85143,04021,Pinal,-111.5846673,33.1763969
1441,9500 Clifford St,"",Fort Worth,TX,76108,48439,Tarrant,-97.4834218,32.7651839
1442,805 W WADE HAMPTON BLVD STE B,"",Greer,SC,29652,45045,Greenville,-82.2471079,34.9443022
1443,1850 SW Gatlin Blvd,"",Port St Lucie,FL,34953,12111,St. Lucie,-80.4040697,27.2616289
1444,4780 Hickory Blvd,"",Granite Falls,NC,28630,37027,Caldwell,-81.3944111,35.7812609
1445,2266 Wyoming Blvd NE,"",Albuquerque,NM,87112,35001,Bernalillo,-106.5492,35.1069376
1446,1224 Huntsville Hwy,"",Fayetteville,TN,37334,47103,Lincoln,-86.5645201,35.1366138
1447,1405 E Tyler St,"",Athens,TX,75751,48213,Henderson,-95.8329113,32.2102996
1448,60 W Bromley Ln,"",Brighton,CO,80601,08001,Adams,-104.8237544,39.9695271
1449,2000 State Road 60 E,"",Lake Wales,FL,33898,12105,Polk,-81.5531131,27.8919521
1450,3820 State Highway 64 W,"",Tyler,TX,75704,48423,Smith,-95.3448418,32.3512752
1451,220 Enterprise Drive,"",Rockaway,NJ,7866,34027,Morris,-74.5623451,40.9074818
1452,2501 Highway 180 E,"",Silver City,NM,88061,35017,Grant,-108.2484564,32.7894154
1453,1835 S US Highway 231,"",Crawfordsville,IN,47933,18107,Montgomery,-86.9068598,40.0128177
1454,79295 Highway 111,"",La Quinta,CA,92253,06065,Riverside,-116.2808925,33.7039521
1455,12549 Foothill Blvd,"",Rancho Cucamonga,CA,91739,06071,San Bernardino,-117.5317898,34.1034292
1456,909 E Wishkah St,"",Aberdeen,WA,98520,53027,Grays Harbor,-123.8064545,46.9754934
1457,2701 N Texas St,"",Fairfield,CA,94533,06095,Solano,-122.0350886,38.2792296
1458,75 RETAIL CIRCLE,"",Morgantown,WV,26508,54061,Monongalia,-79.9593138,39.5785884
1459,5396 State Highway 12,"",Norwich,NY,13815,36017,Chenango,-75.527124,42.4968003
1460,5885 Kingstowne Blvd,"",Alexandria,VA,22315,51059,Fairfax,-77.1361126,38.7691604
1461,3551 N Ridge Rd E,"",Ashtabula,OH,44004,39007,Ashtabula,-80.7496758,41.8833968
1462,4550 Kester Mill Rd,"",Winston Salem,NC,27103,37067,Forsyth,-80.3375799,36.0672461
1463,1100 N 1st St,"",Jesup,GA,31545,13305,Wayne,-81.8717779,31.6157491
1464,175 County Road 6 W,"",Elkhart,IN,46514,18039,Elkhart,-85.9782568,41.7224759
1465,600 Carrollton Villa Rica Hwy,"",Villa Rica,GA,30180,13045,Carroll,-84.9347635,33.720263
1466,4505 E McKellips Rd,"",Mesa,AZ,85215,04013,Maricopa,-111.7336761,33.4493651
1467,508 10th St E,"",Palmetto,FL,34221,12081,Manatee,-82.5582651,27.5233819
1468,9360 Navarre Pkwy,"",Navarre,FL,32566,12113,Santa Rosa,-86.8305057,30.41222
1469,105 Centennial Blvd,"",Lindale,TX,75771,48423,Smith,-95.387828,32.4747668
1470,585 N State St,"",Lindon,UT,84042,49049,Utah,-111.731842,40.3485518
1471,223 N Myrtle School Rd,"",Gastonia,NC,28052,37071,Gaston,-81.2262381,35.2607695
1472,1100 N Estrella Pkwy,"",Goodyear,AZ,85338,04013,Maricopa,-112.3954325,33.4594251
1473,2503 WEST 5TH STREET,"",Lumberton,NC,28358,37155,Robeson,-79.0427871,34.6241802
1474,4601 RAMSEY ST,"",FAYETTEVILLE,NC,28311,37051,Cumberland,-78.883201,35.1235292
1475,1911 W Parker Rd,"",Jonesboro,AR,72404,05031,Craighead,-90.7340126,35.8160699
1476,8551 Whitfield Ave,"",Leeds,AL,35094,01115,St. Clair,-86.5189736,33.5621694
1477,1112 Nashville Pike,"",Gallatin,TN,37066,47165,Sumner,-86.4759008,36.3769631
1478,1510 W Main St,"",Sterling,CO,80751,08075,Logan,-103.2365911,40.6271329
1479,1226 US Highway 331 S,"",Defuniak Springs,FL,32435,12131,Walton,-86.124646,30.704524
1480,1618 W McClain Ave,"",Scottsburg,IN,47170,18143,Scott,-85.7956529,38.687805
1481,160 Lowes Blvd,"",Lexington,NC,27292,37057,Davidson,-80.2596452,35.7946037
1482,204 N Anderson Ln,"",Hendersonville,TN,37075,47165,Sumner,-86.5953422,36.3226765
1483,3050 E State Route 69,"",Prescott,AZ,86301,04025,Yavapai,-112.4086419,34.5547312
1484,8401 Anderson Blvd,"",Fort Worth,TX,76120,48439,Tarrant,-97.1692614,32.7644825
1485,8800 Kingsridge Dr,"",Dayton,OH,45458,39113,Montgomery,-84.2120472,39.6307508
1486,100 Walmart Dr,"",Jackson,OH,45640,39079,Jackson,-82.6218377,39.031749
1487,2628 S Main St,"",High Point,NC,27263,37081,Guilford,-79.9890155,35.9252181
1488,3201 Tucker Norcross Rd,"",Tucker,GA,30084,13089,DeKalb,-84.2185755,33.8837867
1490,1819 E Noble Ave,"",Visalia,CA,93292,06107,Tulare,-119.2725977,36.3241594
1491,373 Benner Pike,"",State College,PA,16801,42027,Centre,-77.808315,40.8325643
1492,6650 Hembree Ln,"",Windsor,CA,95492,06097,Sonoma,-122.7913342,38.5277919
1493,6868 US Highway 129,"",Live Oak,FL,32060,12121,Suwannee,-82.9641018,30.3245978
1494,2410 Sheila Ln,"",Richmond,VA,23225,51760,Richmond,-77.5316526,37.532127
1495,7065 N Ingram Ave,"",Fresno,CA,93650,06019,Fresno,-119.8032161,36.8390607
1496,4550 W 11th Ave,"",Eugene,OR,97402,41039,Lane,-123.1693322,44.0460165
1497,375 Kings Hwy,"",Port Charlotte,FL,33983,12015,Charlotte,-82.0484865,27.0244765
1498,2107 Pyramid Village Blvd,"",Greensboro,NC,27405,37081,Guilford,-79.75709,36.1095059
1499,400 N Highway 67,"",Midlothian,TX,76065,48139,Ellis,-97.0060271,32.4853947
1500,9151 South Quarry Blvd,"",Sandy,UT,84094,49035,Salt Lake,-111.8596006,40.585298
1501,632 Grassfield Pkwy,"",Chesapeake,VA,23322,51550,Chesapeake,-76.3091255,36.7212211
1502,150 Harrison Ave,"",Kearny,NJ,7032,34017,Hudson,-74.1374871,40.7476645
1503,9820 Callabridge Ct,"",Charlotte,NC,28216,37119,Mecklenburg,-80.9458281,35.3295471
1504,2001 S 1st St,"",Chickasha,OK,73018,40051,Grady,-97.9310267,35.0307713
1505,8801 Baseline Rd,"",Little Rock,AR,72209,05119,Pulaski,-92.3767343,34.6670717
1506,2700 S Shackleford Rd,"",Little Rock,AR,72205,05119,Pulaski,-92.3975621,34.7283127
1507,210 REGIONAL DR,"",Elk City,OK,73644,40009,Beckham,-99.376501,35.4092067
1508,2410 E Expressway 83,"",Mission,TX,78572,48215,Hidalgo,-98.2879816,26.1934931
1509,1015 Highway 80,"",San Marcos,TX,78666,48209,Hays,-97.9121365,29.8835345
1510,630 Colonial Promenade Pkwy,"",Alabaster,AL,35007,01117,Shelby,-86.8011299,33.2355389
1511,4999 N Twin City Hwy,"",Port Arthur,TX,77642,48245,Jefferson,-93.9403484,29.9366943
1512,3415 Gerstner Memorial Blvd,"",Lake Charles,LA,70607,22019,Calcasieu,-93.1763718,30.1952852
1513,3300 Iowa St,"",Lawrence,KS,66046,20045,Douglas,-95.2570175,38.9233403
1514,2020 N Nelson Dr,"",Derby,KS,67037,20173,Sedgwick,-97.2755989,37.5690861
1515,1310 N Fraser St,"",Georgetown,SC,29440,45043,Georgetown,-79.2863385,33.393637
1516,2151 W Oaklawn Rd,"",Pleasanton,TX,78064,48013,Atascosa,-98.5125481,28.9380047
1517,3503 10th St,"",Great Bend,KS,67530,20009,Barton,-98.7870182,38.3590714
1518,301 San Mateo Blvd SE,"",Albuquerque,NM,87108,35001,Bernalillo,-106.5877171,35.0762586
1519,1501 N Interstate 27,"",Plainview,TX,79072,48189,Hale,-101.7532754,34.1959782
1520,488 Highway 71 W,"",Bastrop,TX,78602,48021,Bastrop,-97.3324155,30.1033159
1521,1001 Highway 98 Byp,"",Columbia,MS,39429,28091,Marion,-89.8134749,31.2440808
1522,1030 Norwood Park Blvd,"",Austin,TX,78753,48453,Travis,-97.6913674,30.3404951
1523,2121 Highway 146 Byp,"",Liberty,TX,77575,48291,Liberty,-94.7753074,30.075703
1524,7420 Chapman Hwy,"",Knoxville,TN,37920,47093,Knox,-83.8438028,35.9115755
1525,3471 Old Halifax Rd,"",South Boston,VA,24592,51083,Halifax,-78.9111433,36.7347814
1526,4308 E Grand Ave,"",Laramie,WY,82070,56001,Albany,-105.5402932,41.3016729
1527,3001 Broadway Ave,"",Yankton,SD,57078,46135,Yankton,-97.4013007,42.9074378
1528,555 Colemans Xing,"",Marysville,OH,43040,39159,Union,-83.3458763,40.2303266
1529,1102 Million Dollar Hwy,"",Saint Marys,PA,15857,42047,Elk,-78.5634235,41.3909875
1530,1308 Highway 33 S,"",Cloquet,MN,55720,27017,Carlton,-92.4525706,46.7041343
1531,2111 Fulkerth Rd,"",Turlock,CA,95380,06099,Stanislaus,-120.8730104,37.5094922
1532,100 Supercenter Dr,"",Clearfield,PA,16830,42033,Clearfield,-78.4007529,41.0319384
1533,10606 N Mall Dr,"",Baton Rouge,LA,70809,22033,East Baton Rouge,-91.0609517,30.3768466
1534,30 Landing Rd,"",Windham,ME,4062,23005,Cumberland,-70.4445765,43.8372298
1535,762 OUTLET COLLECTION WAY,"",Auburn,WA,98001,53033,King,-122.240719,47.3017207
1536,949 W Grassland Dr,"",American Fork,UT,84003,49049,Utah,-111.8250437,40.3847348
1537,500 Terry Rich Blvd,"",Saint Clair,PA,17970,42107,Schuylkill,-76.1901472,40.7274592
1538,33 Anawana Lake Rd,"",Monticello,NY,12701,36105,Sullivan,-74.6791915,41.6668381
1539,5399 W Genesee St,"",Camillus,NY,13031,36067,Onondaga,-76.274485,43.0410539
1540,10 Kimberly Ln,"",Cranberry,PA,16319,42121,Venango,-79.7179023,41.3489656
1541,2910 Grant Line Rd,"",New Albany,IN,47150,18043,Floyd,-85.818224,38.3196014
1542,25 25th St SE,"",Rochester,MN,55904,27109,Olmsted,-92.4610327,43.986949
1543,13001 Highway 90,"",Boutte,LA,70039,22089,St. Charles,-90.3720603,29.9050142
1544,409 N Fruitland Blvd,"",Salisbury,MD,21801,24045,Wicomico,-75.6146044,38.3271606
1545,215 E Mile 3 Rd,"",Palmhurst,TX,78573,48215,Hidalgo,-98.3158591,26.2607416
1546,6650 Collier Blvd,"",Naples,FL,34114,12021,Collier,-81.6969727,26.0575121
1547,16502 Meridian E,"",Puyallup,WA,98375,53053,Pierce,-122.2972914,47.1058077
1548,12900 No. I-35 Svc Rd Sb,"",Austin,TX,78753,48453,Travis,-97.6763926,30.4136273
1549,7010 Auburn Blvd,"",Citrus Heights,CA,95621,06067,Sacramento,-121.295176,38.6899343
1550,1151 Stonecrest Blvd,"",Tega Cay,SC,29708,45091,York,-80.9938389,35.0462373
1551,4101 S McColl Rd,"",Edinburg,TX,78539,48215,Hidalgo,-98.2045529,26.2677035
1552,11210 Potranco Rd,"",San Antonio,TX,78253,48029,Bexar,-98.7136065,29.4339152
1553,8030 Bandera Rd,"",San Antonio,TX,78250,48029,Bexar,-98.6351457,29.517213
1554,475 E IL Route 173,"",Antioch,IL,60002,17097,Lake,-88.064626,42.4663358
1556,60 Highway 79 N,"",Magnolia,AR,71753,05027,Columbia,-93.2123546,33.2767436
1557,1110 US Highway 271 N,"",Gilmer,TX,75644,48459,Upshur,-94.9416514,32.7432862
1558,950 California Ave SW,"",Camden,AR,71701,05103,Ouachita,-92.8369867,33.5671855
1559,401 Coke Ave,"",Hillsboro,TX,76645,48217,Hill,-97.0992658,32.004268
1560,1625 Pelham Rd S,"",Jacksonville,AL,36265,01015,Calhoun,-85.7652227,33.7880537
1561,109 Wp Malone Dr,"",Arkadelphia,AR,71923,05019,Clark,-93.0961357,34.1195341
1562,131 S Paul Carr Dr,"",Checotah,OK,74426,40091,McIntosh,-95.5343336,35.4701191
1563,2121 State Highway 16 S,"",Graham,TX,76450,48503,Young,-98.5808584,33.0822476
1564,123 Saint Nazaire Rd,"",Broussard,LA,70518,22055,Lafayette,-91.9435101,30.1441634
1565,310 Overcreek Way,"",Sealy,TX,77474,48015,Austin,-96.1517044,29.7579018
1566,1801 N Velasco St,"",Angleton,TX,77515,48039,Brazoria,-95.4358993,29.1839884
1567,651 Highway 28 Byp,"",Anderson,SC,29624,45007,Anderson,-82.6749833,34.4896326
1568,1880 N Main St,"",Shelbyville,TN,37160,47003,Bedford,-86.4519685,35.513458
1569,1537 S US Highway 231,"",Ozark,AL,36360,01045,Dale,-85.650715,31.4450328
1570,1538 Highway 190,"",Eunice,LA,70535,22097,St. Landry,-92.4469716,30.4915667
1571,300 6th Ave W,"",Monroe,WI,53566,55045,Green,-89.6631051,42.6095721
1572,1800 Progressive Pkwy,"",Platteville,WI,53818,55043,Grant,-90.4380037,42.7362481
1573,3300 Tri City Dr,"",Newcastle,OK,73065,40087,McClain,-97.6075027,35.2938591
1574,261 Cooper Creek Dr,"",Mocksville,NC,27028,37059,Davie,-80.5874127,35.9276941
1575,1201 Highway 31 NW,"",Hartselle,AL,35640,01103,Morgan,-86.9467519,34.4532856
1576,360 Harbison Blvd,"",Columbia,SC,29212,45063,Lexington,-81.1511468,34.0738733
